place_id,place_name,user_id,user_name,created_at,rating,review_text,has_photo,keywords,helpful_count,visit_info,source_file,photo_count,방문 목적,동행자,child_friendly,solo_dining
1108215600,스시미즈기와 구영점,5c6249bf6394aaad977673f7,indong74,3.12.목,,"맛집 칮다가 들어왔어요 야끼우도유초밥 함박스테이크
세트메뉴 좋아요^^",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 일상 | 연인・배우자,reviews_raw.csv,,일상,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5bdacdd38d952a8d3f0ccbfb,aien78,3.5.목,,"생일모임이라 예약하고 왔어요~
세트메뉴가 아주 적절하네요~~^^
즐거운 시간입니다.~",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 후 이용 | 바로 입장 | 기념일 | 친구,reviews_raw.csv,,기념일,친구,0,0
1108215600,스시미즈기와 구영점,60b05aa46e5bd104e9bb9e6d,vv0nnn8,3.31.화,,항상 맛있어요! 초밥 먹고싶을 땐 미즈기와 와요! 들기름육회소바 신메뉴가 생겼어요!,False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5eb0e0de8f87a842bc96c18f,min****,3.2.월,,초밥도 맛있지만 짬뽕이 맛있어서 자주와요~ 벌써 적립금을 1만원이 모였네요~ 적립금으로 저렴하게 먹어서 좋아요🧡,False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 나들이 | 아이,reviews_raw.csv,,나들이,아이,1,0
1108215600,스시미즈기와 구영점,5f06c88f1021639de85b7211,착한돼지82,2.26.목,,"맛있어서 두번째 방문한곳!
오늘은 1인당 스시 한접시씩~ 그런데 먹는데 정신이 팔려 사진찍는것도 깜빡ㅜㅜ
나가사끼 짬뽕도 맛있어서 홍,백으로 두개나 시킴~
오늘도 너무 맛있게 잘 먹었어요^^",False,음식이 맛있어요,0.0,"저녁에 방문 | 예약 없이 이용 | 바로 입장 | 일상 | 아이, 연인・배우자",reviews_raw.csv,,일상,"아이, 연인, 배우자",1,0
1108215600,스시미즈기와 구영점,5b7f821e9c8030d5234d41e1,영호맘,3.27.금,,"맛있어요~~
특별한날 오기 좋은 곳이예요^^",False,음식이 맛있어요,0.0,"저녁에 방문 | 예약 없이 이용 | 바로 입장 | 기념일, 가족모임 | 아이",reviews_raw.csv,,"기념일, 가족모임",아이,1,0
1108215600,스시미즈기와 구영점,5c81b4594a41282533bcd03e,dus****,1.3.토,,"아이랑 태화강생태원방문했다가 근처 식당 검색해서 왔어요~ 울산구영리맛집 검색하니 바로 나와서 방문했는데 기대했던 것보다 훨씬 더 맛있어요!! 돌판미나리 야끼소바는 처음 먹어보는 메뉴인데 진짜 너무너무 맛있어서 다음에 또 방문하고 싶구요 아이들은 돈가스랑 초밥 주문했는데 그냥 기본 계란,유부초밥도 너무 맛있어서 아이들이 잘 먹네요!! 완전 울산초밥맛집이에요!!",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 없이 이용 | 바로 입장 | 나들이 | 연인・배우자,reviews_raw.csv,,나들이,"연인, 배우자",0,0
1108215600,스시미즈기와 구영점,5f060895c6c911a490bc299f,lov****,2.16.월,,"여기 꼭 와보고 싶옸눈데 구영점도 생겼네요!!
스시도 맛있고 신메뉴인 들기름 막국수도
맛있게 잘먹었습니다!!
다음에 또 올게요",False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 10분 이내 | 가족모임 | 아이,reviews_raw.csv,,가족모임,아이,1,0
1108215600,스시미즈기와 구영점,5fb9da664a580a7bc53ee4e7,채음2,1.10.토,,"울산 울주군 구영리 초밥 맛집
초밥이 전체적으로 신선하고 밥 양이 적당해서 먹기 좋았습니다.
회 식감이 좋고 비린내가 전혀 없어서 만족스럽게 식사했습니다.
점심 식사로도 좋고 재방문 의사 있는 곳입니다 😊",False,음식이 맛있어요,0.0,점심에 방문 | 예약 없이 이용 | 바로 입장 | 데이트 | 친척・형제자매,reviews_raw.csv,,데이트,"친척, 형제자매",0,0
1108215600,스시미즈기와 구영점,5df733ac8f87a842bc1e7924,susn,4.5.일,,"스시가 아주 깔끔하고 양도 많고 맛이 있습니다
나가사키 짬뽕도 국물이 진하고 양도 많고 맛있습니다!!",False,음식이 맛있어요,0.0,저녁에 방문 | 예약 후 이용 | 바로 입장 | 데이트 | 연인・배우자,reviews_raw.csv,,데이트,"연인, 배우자",0,0
